project_code;deployment_id;class;order;family;genus;species;common_name;start_time;group_size;check;scientific_name;spanish_common_name;longitude;latitude;start_date;end_date;location_name;ecosystem_short;n_images;Date;Time;delta.time.secs;delta.time.mins;delta.time.hours;delta.time.days
FAZ;FAZ009;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-07-26 15:55;1;2;Dasyprocta fuliginosa;agutí negro;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-26;15:55:00;12390120;206502;3441.7;143.4
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-03-27 00:25;2;1;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-03-27;00:25:00;0;0;0;0
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-24 00:19;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-24;00:19:00;5010840;83514;1391.9;58
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-25 19:55;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-25;19:55:00;156960;2616;43.6;1.8
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-25 23:31;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-25;23:31:00;12960;216;3.6;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-26 21:03;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-26;21:03:00;77520;1292;21.5;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-26 22:07;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-26;22:07:00;3840;64;1.1;0
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-27 01:43;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-27;01:43:00;12960;216;3.6;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-27 23:23;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-05-27;23:23:00;78000;1300;21.7;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-30 00:18;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;3;2024-05-30;00:18:00;176100;2935;48.9;2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-05-30 21:24;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-05-30;21:24:00;75960;1266;21.1;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-02 03:19;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-02;03:19:00;194100;3235;53.9;2.2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-05 00:22;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-05;00:22:00;248580;4143;69;2.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-07 00:53;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-07;00:53:00;174660;2911;48.5;2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-08 01:51;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-08;01:51:00;89880;1498;25;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-08 02:55;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-08;02:55:00;3840;64;1.1;0
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-10 00:30;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-10;00:30:00;164100;2735;45.6;1.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-11 00:44;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-11;00:44:00;87240;1454;24.2;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-12 21:55;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-12;21:55:00;162660;2711;45.2;1.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-12 23:44;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-12;23:44:00;6540;109;1.8;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-17 02:10;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-17;02:10:00;354360;5906;98.4;4.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-18 00:54;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-18;00:54:00;81840;1364;22.7;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-18 04:34;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-18;04:34:00;13200;220;3.7;0.2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-19 04:08;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-19;04:08:00;84840;1414;23.6;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-20 03:57;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-20;03:57:00;85740;1429;23.8;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-21 21:11;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-21;21:11:00;148440;2474;41.2;1.7
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-22 20:53;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-22;20:53:00;85320;1422;23.7;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-23 19:14;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-23;19:14:00;80460;1341;22.4;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-23 21:17;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-23;21:17:00;7380;123;2;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-25 21:17;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-25;21:17:00;172800;2880;48;2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-28 20:51;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-28;20:51:00;257640;4294;71.6;3
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-28 23:01;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-06-28;23:01:00;7800;130;2.2;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-06-29 22:50;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-29;22:50:00;85740;1429;23.8;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-04 01:17;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-04;01:17:00;354420;5907;98.4;4.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-05 21:40;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-05;21:40:00;159780;2663;44.4;1.8
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-06 02:51;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;3;2024-07-06;02:51:00;18660;311;5.2;0.2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-06 23:40;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-06;23:40:00;74940;1249;20.8;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-07 21:51;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-07-07;21:51:00;79860;1331;22.2;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-08 00:52;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-08;00:52:00;10860;181;3;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-08 22:04;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-08;22:04:00;76320;1272;21.2;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-09 22:25;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-09;22:25:00;87660;1461;24.4;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-13 23:07;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-07-13;23:07:00;348120;5802;96.7;4
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-14 18:58;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-14;18:58:00;71460;1191;19.9;0.8
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-15 00:25;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-15;00:25:00;19620;327;5.4;0.2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-17 01:48;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-17;01:48:00;177780;2963;49.4;2.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-18 02:10;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-18;02:10:00;87720;1462;24.4;1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-18 04:18;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-18;04:18:00;7680;128;2.1;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-22 22:04;2;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-22;22:04:00;409560;6826;113.8;4.7
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-23 20:11;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-23;20:11:00;79620;1327;22.1;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-23 21:34;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-23;21:34:00;4980;83;1.4;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-24 19:35;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-24;19:35:00;79260;1321;22;0.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-24 22:31;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-24;22:31:00;10560;176;2.9;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-26 00:12;2;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-26;00:12:00;92460;1541;25.7;1.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-29 21:40;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-07-29;21:40:00;336480;5608;93.5;3.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-30 23:00;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-30;23:00:00;91200;1520;25.3;1.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-07-31 01:02;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-31;01:02:00;7320;122;2;0.1
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-08-02 00:33;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-08-02;00:33:00;171060;2851;47.5;2
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-08-05 21:38;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-08-05;21:38:00;335100;5585;93.1;3.9
FAZ;FAZ009;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2024-08-18 23:07;1;2;Cuniculus paca;lapa;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-08-18;23:07:00;1128540;18809;313.5;13.1
FAZ;FAZ009;Mammalia;Cetartiodactyla;Tayassuidae;Pecari;tajacu;Collared Peccary;2024-08-05 16:37;1;2;Pecari tajacu;pecari de collar;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-08-05;16:37:00;0;0;0;0
FAZ;FAZ009;Mammalia;Carnivora;Felidae;Puma;concolor;Puma;2024-06-15 05:22;1;2;Puma concolor;puma;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;2;2024-06-15;05:22:00;0;0;0;0
FAZ;FAZ009;Mammalia;Carnivora;Felidae;Puma;concolor;Puma;2024-07-26 06:53;2;2;Puma concolor;puma;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-26;06:53:00;3547860;59131;985.5;41.1
FAZ;FAZ009;Mammalia;Carnivora;Mustelidae;Eira;barbara;Tayra;2024-07-10 16:12;1;2;Eira barbara;tayra;-71.83778;4.34556;2024-03-01 00:00;2024-05-25 00:00;Fc. Poco a Poco;Bosque de galerÃ­a;1;2024-07-10;16:12:00;0;0;0;0
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-01 17:54;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-01;17:54:00;0;0;0;0
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-02 10:19;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-02;10:19:00;59100;985;16.4;0.7
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-04 09:33;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-04;09:33:00;170040;2834;47.2;2
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-06 10:53;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-06;10:53:00;177600;2960;49.3;2.1
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-07 09:27;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-07;09:27:00;81240;1354;22.6;0.9
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-07 13:08;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-07;13:08:00;13260;221;3.7;0.2
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-10 18:32;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-10;18:32:00;278640;4644;77.4;3.2
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-11 11:19;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-11;11:19:00;60420;1007;16.8;0.7
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-12 07:33;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-12;07:33:00;72840;1214;20.2;0.8
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-12 16:25;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;2;2024-03-12;16:25:00;31920;532;8.9;0.4
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-14 09:21;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;2;2024-03-14;09:21:00;147360;2456;40.9;1.7
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-16 07:46;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-16;07:46:00;167100;2785;46.4;1.9
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-16 11:51;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-16;11:51:00;14700;245;4.1;0.2
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-20 13:45;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;5;2024-03-20;13:45:00;352440;5874;97.9;4.1
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-21 06:55;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-21;06:55:00;61800;1030;17.2;0.7
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-21 14:25;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;2;2024-03-21;14:25:00;27000;450;7.5;0.3
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-25 10:32;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-25;10:32:00;331620;5527;92.1;3.8
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-26 08:37;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-26;08:37:00;79500;1325;22.1;0.9
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-26 10:33;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-26;10:33:00;6960;116;1.9;0.1
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-27 09:05;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-27;09:05:00;81120;1352;22.5;0.9
FAZ;FAZ010;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2024-03-28 07:01;1;1;Dasyprocta fuliginosa;agutí negro;-71.8425;4.30889;2024-03-01 00:00;2024-05-26 00:00;Fc. San Francisco;Bosque de galerÃ­a;1;2024-03-28;07:01:00;78960;1316;21.9;0.9
